MEM,func,k,AAE,ARE,throughput
300,LossyCounting,1000,91.908,91.908,1/1000,0.210463,
300,mvsketch,1000,3.355,0.214172,299/1000,2.77835,
300,spacesaving,1000,174.331,173.322,9/1000,7.55557,
300,cmsketch,1000,64.342,57.022,144/1000,3.96357,
300,hyperuss,1000,5.525,5.30938,245/1000,3.29592,
300,wavingsketch,1000,21.979,21.5171,68/1000,4.08007,
300,dasketch,1000,6.418,6.13752,232/1000,3.13084,
300,heavykeeper,1000,3.211,0.949026,240/1000,5.93262,
300,LossyCounting,1000,91.908,91.908,2/1000,0.224749,
300,mvsketch,1000,3.132,0.211877,289/1000,3.07358,
300,spacesaving,1000,174.632,173.673,10/1000,7.69665,
300,cmsketch,1000,64.884,59.6698,102/1000,3.75625,
300,hyperuss,1000,5.546,5.32736,244/1000,3.1554,
300,wavingsketch,1000,21.567,21.2708,58/1000,4.55325,
300,dasketch,1000,6.367,6.11585,223/1000,3.09388,
300,heavykeeper,1000,2.815,0.948799,225/1000,5.60843,
300,LossyCounting,1000,91.632,91.632,4/1000,0.211158,
300,mvsketch,1000,3.147,0.205189,292/1000,2.93053,
300,spacesaving,1000,174.362,173.489,10/1000,6.69481,
300,cmsketch,1000,65.026,59.9749,100/1000,3.29929,
300,hyperuss,1000,5.661,5.37796,238/1000,3.24517,
300,wavingsketch,1000,23.411,23.0019,56/1000,4.84474,
300,dasketch,1000,6.573,6.3083,203/1000,3.18126,
300,heavykeeper,1000,2.627,0.957954,205/1000,5.52359,
300,LossyCounting,1000,91.816,91.816,2/1000,0.200639,
300,mvsketch,1000,2.686,0.204537,297/1000,2.97702,
300,spacesaving,1000,174.564,173.856,7/1000,7.67955,
300,cmsketch,1000,63.826,55.8934,153/1000,3.84154,
300,hyperuss,1000,5.145,4.73809,329/1000,3.34663,
300,wavingsketch,1000,20.51,19.9891,105/1000,5.10214,
300,dasketch,1000,6.152,5.7859,276/1000,3.17716,
300,heavykeeper,1000,3.247,0.881621,312/1000,5.81181,
300,LossyCounting,1000,90.896,90.896,12/1000,0.217904,
300,mvsketch,1000,4.728,0.312928,453/1000,3.09998,
300,spacesaving,1000,171.266,170.475,15/1000,7.6621,
350,cmsketch,1000,53.572,46.6537,168/1000,3.75817,
350,hyperuss,1000,4.892,4.75155,250/1000,2.37402,
350,wavingsketch,1000,20.879,20.5236,69/1000,4.22971,
350,dasketch,1000,5.799,5.58506,226/1000,2.99379,
350,heavykeeper,1000,3.301,0.956738,235/1000,5.67728,
350,LossyCounting,1000,78.921,78.921,1/1000,0.208281,
350,mvsketch,1000,3.032,0.198236,275/1000,3.20771,
350,spacesaving,1000,149.266,148.687,6/1000,7.62454,
350,cmsketch,1000,53.735,47.626,149/1000,3.81675,
350,hyperuss,1000,4.894,4.75186,249/1000,2.82139,
